EgoID,AlterID,Completed_1,Completed_2,Completed_3,Completed_4,Completed_5,Completed_6,Last page seen_1,Last page seen_2,Last page seen_3,Last page seen_4,Last page seen_5,Last page seen_6,Number.alter_1,Number.alter_2,Number.alter_3,Number.alter_4,Number.alter_5,Number.alter_6,5.activities [act01]_1,5.activities [act01]_2,5.activities [act01]_3,5.activities [act01]_4,5.activities [act01]_5,5.activities [act01]_6,5.activities [act02]_1,5.activities [act02]_2,5.activities [act02]_3,5.activities [act02]_4,5.activities [act02]_5,5.activities [act02]_6,5.activities [act03]_1,5.activities [act03]_2,5.activities [act03]_3,5.activities [act03]_4,5.activities [act03]_5,5.activities [act03]_6,5.activities [act04]_1,5.activities [act04]_2,5.activities [act04]_3,5.activities [act04]_4,5.activities [act04]_5,5.activities [act04]_6,5.activities [act05]_1,5.activities [act05]_2,5.activities [act05]_3,5.activities [act05]_4,5.activities [act05]_5,5.activities [act05]_6,AlterPosition_1,AlterPosition_2,AlterPosition_3,AlterPosition_4,AlterPosition_5,AlterPosition_6,Gender_1,Gender_2,Gender_3,Gender_4,Gender_5,Gender_6,Notre.Dame_1,Notre.Dame_2,Notre.Dame_3,Notre.Dame_4,Notre.Dame_5,Notre.Dame_6,whatdorm_1,whatdorm_2,whatdorm_3,whatdorm_4,whatdorm_5,whatdorm_6,Alter.music_1,Alter.music_2,Alter.music_3,Alter.music_4,Alter.music_5,Alter.music_6,Alter.movies_1,Alter.movies_2,Alter.movies_3,Alter.movies_4,Alter.movies_5,Alter.movies_6,Alter.books_1,Alter.books_2,Alter.books_3,Alter.books_4,Alter.books_5,Alter.books_6,Alter.sports_1,Alter.sports_2,Alter.sports_3,Alter.sports_4,Alter.sports_5,Alter.sports_6,Alter.games_1,Alter.games_2,Alter.games_3,Alter.games_4,Alter.games_5,Alter.games_6,Alter.outdoor_1,Alter.outdoor_2,Alter.outdoor_3,Alter.outdoor_4,Alter.outdoor_5,Alter.outdoor_6,same.activities [act01]_1,same.activities [act01]_2,same.activities [act01]_3,same.activities [act01]_4,same.activities [act01]_5,same.activities [act01]_6,same.activities [act02]_1,same.activities [act02]_2,same.activities [act02]_3,same.activities [act02]_4,same.activities [act02]_5,same.activities [act02]_6,same.activities [act03]_1,same.activities [act03]_2,same.activities [act03]_3,same.activities [act03]_4,same.activities [act03]_5,same.activities [act03]_6,same.activities [act04]_1,same.activities [act04]_2,same.activities [act04]_3,same.activities [act04]_4,same.activities [act04]_5,same.activities [act04]_6,same.activities [act05]_1,same.activities [act05]_2,same.activities [act05]_3,same.activities [act05]_4,same.activities [act05]_5,same.activities [act05]_6,Rel.type_1,Rel.type_2,Rel.type_3,Rel.type_4,Rel.type_5,Rel.type_6,Rel.type.other_1,Rel.type.other_2,Rel.type.other_3,Rel.type.other_4,Rel.type.other_5,Rel.type.other_6,Closeness_1,Closeness_2,Closeness_3,Closeness_4,Closeness_5,Closeness_6,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Emotion [loving]_1,Emotion [loving]_2,Emotion [loving]_3,Emotion [loving]_4,Emotion [loving]_5,Emotion [loving]_6,Emotion [exciting]_1,Emotion [exciting]_2,Emotion [exciting]_3,Emotion [exciting]_4,Emotion [exciting]_5,Emotion [exciting]_6,Emotion [significant]_1,Emotion [significant]_2,Emotion [significant]_3,Emotion [significant]_4,Emotion [significant]_5,Emotion [significant]_6,subjective.similar_1,subjective.similar_2,subjective.similar_3,subjective.similar_4,subjective.similar_5,subjective.similar_6
18420,157469,NA,NA,NA,NA,1/28/2013 21:10:00,5/2/2013 18:51:02,NA,NA,NA,NA,70,44,NA,NA,NA,NA,16,19,NA,NA,NA,NA,23043,23043,NA,NA,NA,NA,27061,18030,NA,NA,NA,NA,33000,33000,NA,NA,NA,NA,29021,14010,NA,NA,NA,NA,22010,29020,NA,NA,NA,NA,7,5,NA,NA,NA,NA,Male,Male,NA,NA,NA,NA,No relationship to ND,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat,Somewhat,NA,NA,NA,NA,Somewhat,Very much,NA,NA,NA,NA,Not at all,Don't know,NA,NA,NA,NA,Very much,Somewhat,NA,NA,NA,NA,Very much,Somewhat,NA,NA,NA,NA,Not at all,Not at all,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,Other family,Other family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Close,Close,NA,NA,NA,NA,20,20,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,6,6
18420,174496,NA,NA,NA,NA,NA,5/2/2013 18:51:02,NA,2,NA,NA,NA,44,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,23043,NA,NA,NA,NA,NA,18030,NA,NA,NA,NA,NA,33000,NA,NA,NA,NA,NA,14010,NA,NA,NA,NA,NA,29020,NA,4,NA,NA,NA,15,NA,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,Did attend,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,Very much,NA,NA,NA,NA,NA,Somewhat,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,Very much,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7
18420,147776,8/24/2011 20:21:00,NA,NA,8/24/2011 20:21:37,NA,5/2/2013 18:51:02,60,NA,NA,60,NA,44,20,NA,NA,20,NA,19,27061,NA,NA,27061,NA,23043,18030,NA,NA,18030,NA,18030,22040,NA,NA,22040,NA,33000,33004,NA,NA,33004,NA,14010,20000,NA,NA,20000,NA,29020,8,NA,NA,8,NA,8,Female,NA,NA,Female,NA,Female,No relationship to ND,NA,NA,No relationship to ND,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,Don't know,NA,Don't know,Don't know,NA,NA,Don't know,NA,Don't know,Don't know,NA,NA,Don't know,NA,Don't know,Very much,NA,NA,Very much,NA,Very much,Not at all,NA,NA,Not at all,NA,Not at all,Not at all,NA,NA,Not at all,NA,Not at all,0,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,NA,0,1,NA,NA,1,NA,1,Other family,NA,NA,Other family,NA,Friend,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,Less than close,6,NA,NA,6,NA,7,0,NA,NA,0,NA,0,0,NA,NA,0,NA,0,1,NA,NA,1,NA,0,NA,NA,NA,NA,NA,4
18420,131892,NA,NA,NA,NA,NA,NA,NA,11,3,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
18420,163927,8/24/2011 20:21:00,NA,NA,8/24/2011 20:21:37,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,27061,NA,NA,27061,NA,NA,18030,NA,NA,18030,NA,NA,22040,NA,NA,22040,NA,NA,33004,NA,NA,33004,NA,NA,20000,NA,NA,20000,NA,NA,10,NA,NA,10,NA,NA,Male,NA,NA,Male,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Not that much,NA,NA,Not that much,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Not at all,NA,NA,Not at all,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,Other family,NA,NA,Other family,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,NA,18,NA,NA,18,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
18420,144432,NA,NA,NA,NA,1/28/2013 21:10:00,5/2/2013 18:51:02,NA,11,NA,NA,70,44,NA,20,NA,NA,16,19,NA,NA,NA,NA,23043,23043,NA,NA,NA,NA,27061,18030,NA,NA,NA,NA,33000,33000,NA,NA,NA,NA,29021,14010,NA,NA,NA,NA,22010,29020,NA,7,NA,NA,3,17,NA,NA,NA,NA,Male,Male,NA,NA,NA,NA,No relationship to ND,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very much,Very much,NA,NA,NA,NA,Very much,Very much,NA,NA,NA,NA,Don't know,Don't know,NA,NA,NA,NA,Very much,Somewhat,NA,NA,NA,NA,Somewhat,Somewhat,NA,NA,NA,NA,Somewhat,Very much,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,Friend,NA,NA,Friend,Friend,NA,NA,NA,NA,NA,NA,NA,Especially close,NA,NA,Close,Especially close,NA,11,NA,NA,7.42,11,NA,0,NA,NA,0,0,NA,1,NA,NA,1,1,NA,1,NA,NA,1,1,NA,9,NA,NA,7,8
18420,180749,8/24/2011 20:21:00,NA,NA,8/24/2011 20:21:37,NA,5/2/2013 18:51:02,60,NA,NA,60,NA,44,20,NA,NA,20,NA,19,27061,NA,NA,27061,NA,23043,18030,NA,NA,18030,NA,18030,22040,NA,NA,22040,NA,33000,33004,NA,NA,33004,NA,14010,20000,NA,NA,20000,NA,29020,17,NA,NA,17,NA,9,Male,NA,NA,Male,NA,Male,No relationship to ND,NA,NA,No relationship to ND,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,Don't know,NA,Don't know,Don't know,NA,NA,Don't know,NA,Very much,Don't know,NA,NA,Don't know,NA,Don't know,Not at all,NA,NA,Not at all,NA,Not at all,Not at all,NA,NA,Not at all,NA,Not at all,Not at all,NA,NA,Not at all,NA,Not at all,1,NA,NA,1,NA,0,1,NA,NA,1,NA,1,0,NA,NA,0,NA,1,0,NA,NA,0,NA,0,0,NA,NA,0,NA,1,Friend,NA,NA,Friend,NA,Friend,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,Less than close,13,NA,NA,13,NA,15,0,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,3
18420,185359,8/24/2011 20:21:00,NA,NA,8/24/2011 20:21:37,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,27061,NA,NA,27061,NA,NA,18030,NA,NA,18030,NA,NA,22040,NA,NA,22040,NA,NA,33004,NA,NA,33004,NA,NA,20000,NA,NA,20000,NA,NA,9,NA,NA,9,NA,NA,Male,NA,NA,Male,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Very much,NA,NA,Very much,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,Other family,NA,NA,Other family,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,NA,6,NA,NA,6,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
18420,185059,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
18420,178820,NA,NA,NA,NA,1/28/2013 21:10:00,5/2/2013 18:51:02,NA,NA,NA,NA,70,44,NA,NA,NA,NA,16,19,NA,NA,NA,NA,23043,23043,NA,NA,NA,NA,27061,18030,NA,NA,NA,NA,33000,33000,NA,NA,NA,NA,29021,14010,NA,NA,NA,NA,22010,29020,NA,NA,NA,NA,10,10,NA,NA,NA,NA,Female,Female,NA,NA,NA,NA,Are attending,Are attending,NA,NA,NA,NA,281,281,NA,NA,NA,NA,Very much,Very much,NA,NA,NA,NA,Very much,Very much,NA,NA,NA,NA,Don't know,Don't know,NA,NA,NA,NA,Not at all,Not at all,NA,NA,NA,NA,Not at all,Not that much,NA,NA,NA,NA,Not at all,Not at all,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,Friend,Friend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Less than close,Distant,NA,NA,NA,NA,0.5,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,3,2
18420,132911,NA,NA,NA,NA,1/28/2013 21:10:00,5/2/2013 18:51:02,NA,11,NA,NA,70,44,NA,20,NA,NA,16,19,NA,NA,NA,NA,23043,23043,NA,NA,NA,NA,27061,18030,NA,NA,NA,NA,33000,33000,NA,NA,NA,NA,29021,14010,NA,NA,NA,NA,22010,29020,NA,8,NA,NA,11,18,NA,NA,NA,NA,Male,Male,NA,NA,NA,NA,No relationship to ND,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very much,Very much,NA,NA,NA,NA,Very much,Very much,NA,NA,NA,NA,Don't know,Don't know,NA,NA,NA,NA,Somewhat,Somewhat,NA,NA,NA,NA,Not that much,Not at all,NA,NA,NA,NA,Very much,Very much,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,1,NA,Friend,NA,NA,Friend,Friend,NA,NA,NA,NA,NA,NA,NA,Especially close,NA,NA,Close,Close,NA,10,NA,NA,7.42,10,NA,0,NA,NA,0,0,NA,1,NA,NA,1,1,NA,1,NA,NA,1,1,NA,9,NA,NA,6,7
18420,154797,8/24/2011 20:21:00,NA,NA,8/24/2011 20:21:37,NA,5/2/2013 18:51:02,60,NA,NA,60,NA,44,20,NA,NA,20,NA,19,27061,NA,NA,27061,NA,23043,18030,NA,NA,18030,NA,18030,22040,NA,NA,22040,NA,33000,33004,NA,NA,33004,NA,14010,20000,NA,NA,20000,NA,29020,6,NA,NA,6,NA,16,Male,NA,NA,Male,NA,Male,No relationship to ND,NA,NA,No relationship to ND,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,Very much,NA,NA,Very much,NA,Very much,Don't know,NA,NA,Don't know,NA,Very much,Very much,NA,NA,Very much,NA,Don't know,Not that much,NA,NA,Not that much,NA,Somewhat,Very much,NA,NA,Very much,NA,Not at all,Very much,NA,NA,Very much,NA,Very much,0,NA,NA,0,NA,0,0,NA,NA,0,NA,1,0,NA,NA,0,NA,0,1,NA,NA,1,NA,0,1,NA,NA,1,NA,1,Friend,NA,NA,Friend,NA,Friend,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,Less than close,3,NA,NA,3,NA,5,0,NA,NA,0,NA,0,1,NA,NA,1,NA,0,1,NA,NA,1,NA,0,NA,NA,NA,NA,NA,6
18420,197503,8/24/2011 20:21:00,NA,NA,8/24/2011 20:21:37,NA,5/2/2013 18:51:02,60,NA,NA,60,NA,44,20,NA,NA,20,NA,19,27061,NA,NA,27061,NA,23043,18030,NA,NA,18030,NA,18030,22040,NA,NA,22040,NA,33000,33004,NA,NA,33004,NA,14010,20000,NA,NA,20000,NA,29020,2,NA,NA,2,NA,6,Female,NA,NA,Female,NA,Female,No relationship to ND,NA,NA,No relationship to ND,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,Not that much,NA,NA,Not that much,NA,Somewhat,Very much,NA,NA,Very much,NA,Very much,Very much,NA,NA,Very much,NA,Very much,Not at all,NA,NA,Not at all,NA,Not at all,Not at all,NA,NA,Not at all,NA,Not at all,Not that much,NA,NA,Not that much,NA,Not at all,0,NA,NA,0,NA,0,1,NA,NA,1,NA,1,0,NA,NA,0,NA,1,0,NA,NA,0,NA,0,0,NA,NA,0,NA,1,Other family,NA,NA,Other family,NA,Other family,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,Close,18,NA,NA,18,NA,20,0,NA,NA,0,NA,0,0,NA,NA,0,NA,0,1,NA,NA,1,NA,0,NA,NA,NA,NA,NA,5
18420,137734,NA,NA,NA,NA,1/28/2013 21:10:00,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,23043,NA,NA,NA,NA,NA,27061,NA,NA,NA,NA,NA,33000,NA,NA,NA,NA,NA,29021,NA,NA,NA,NA,NA,22010,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not that much,NA,NA,NA,NA,NA,Somewhat,NA,NA,NA,NA,NA,Not at all,NA,NA,NA,NA,NA,Somewhat,NA,NA,NA,NA,NA,Somewhat,NA,NA,NA,NA,NA,Very much,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,NA,NA,NA,10.42,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,NA
18420,185061,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Especially close,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
18420,193314,8/24/2011 20:21:00,NA,NA,8/24/2011 20:21:37,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,27061,NA,NA,27061,NA,NA,18030,NA,NA,18030,NA,NA,22040,NA,NA,22040,NA,NA,33004,NA,NA,33004,NA,NA,20000,NA,NA,20000,NA,NA,13,NA,NA,13,NA,NA,Male,NA,NA,Male,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Acquaintance,NA,NA,Acquaintance,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,NA,12,NA,NA,12,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
18420,167726,8/24/2011 20:21:00,NA,NA,8/24/2011 20:21:37,NA,NA,60,11,3,60,NA,NA,20,20,NA,20,NA,NA,27061,NA,NA,27061,NA,NA,18030,NA,NA,18030,NA,NA,22040,NA,NA,22040,NA,NA,33004,NA,NA,33004,NA,NA,20000,NA,NA,20000,NA,NA,11,3,2,11,NA,NA,Male,NA,NA,Male,NA,NA,Are attending,NA,NA,Are attending,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,Acquaintance,Friend,NA,Acquaintance,NA,NA,NA,NA,NA,NA,NA,NA,Close,Close,NA,Close,NA,NA,6,0.5,NA,6,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,1,NA,0,NA,NA,NA,6,NA,NA,NA,NA
18420,119983,8/24/2011 20:21:00,NA,NA,8/24/2011 20:21:37,NA,5/2/2013 18:51:02,60,NA,NA,60,NA,44,20,NA,NA,20,NA,19,27061,NA,NA,27061,NA,23043,18030,NA,NA,18030,NA,18030,22040,NA,NA,22040,NA,33000,33004,NA,NA,33004,NA,14010,20000,NA,NA,20000,NA,29020,7,NA,NA,7,NA,7,Female,NA,NA,Female,NA,Female,No relationship to ND,NA,NA,No relationship to ND,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,Not that much,NA,NA,Not that much,NA,Somewhat,Somewhat,NA,NA,Somewhat,NA,Very much,Very much,NA,NA,Very much,NA,Very much,Not at all,NA,NA,Not at all,NA,Not at all,Not at all,NA,NA,Not at all,NA,Not at all,Somewhat,NA,NA,Somewhat,NA,Somewhat,0,NA,NA,0,NA,0,1,NA,NA,1,NA,1,0,NA,NA,0,NA,1,1,NA,NA,1,NA,0,0,NA,NA,0,NA,1,Other family,NA,NA,Other family,NA,Other family,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,Less than close,18,NA,NA,18,NA,20,0,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,5
18420,130718,8/24/2011 20:21:00,NA,NA,8/24/2011 20:21:37,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,27061,NA,NA,27061,NA,NA,18030,NA,NA,18030,NA,NA,22040,NA,NA,22040,NA,NA,33004,NA,NA,33004,NA,NA,20000,NA,NA,20000,NA,NA,19,NA,NA,19,NA,NA,Male,NA,NA,Male,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Very much,NA,NA,Very much,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Especially close,NA,NA,Especially close,NA,NA,3,NA,NA,3,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
18420,159767,8/24/2011 20:21:00,NA,NA,8/24/2011 20:21:37,NA,NA,60,3,NA,60,NA,NA,20,20,NA,20,NA,NA,27061,NA,NA,27061,NA,NA,18030,NA,NA,18030,NA,NA,22040,NA,NA,22040,NA,NA,33004,NA,NA,33004,NA,NA,20000,NA,NA,20000,NA,NA,20,20,NA,20,NA,NA,Male,NA,NA,Male,NA,NA,Are attending,NA,NA,Are attending,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,Acquaintance,NA,NA,Acquaintance,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
