EgoID,SurveyNr,Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Community
10060,1,0.005838967424708051,0.008129719201042789,0.00021936159917439928,1.5053480734763688e-13,3
120587,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
135565,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
186641,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
179607,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
119320,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
186651,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
181413,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
103984,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
137524,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
191422,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
128068,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
148932,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
106313,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
157899,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
148045,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
164439,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
153179,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
85596,1,0.004917025199754148,0.009899128674210925,0.00031742246908957,1.871040708946522e-13,3
143462,1,0.00030731407498463427,0.006010185266485205,0.0,3.0662693143262997e-14,3
10281,1,0.00430239704978488,0.0043023970497848806,1.7193717075685044e-05,9.089707251119239e-35,104
104610,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
148675,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
185123,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
197765,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
120230,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
179723,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
186799,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
193903,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
110705,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
106868,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
158135,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
160826,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
159931,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
124476,1,0.00030731407498463427,0.002230872544332901,0.0,2.429326448554497e-35,104
10353,1,0.00645359557467732,0.013143064296244865,0.0007576572030054617,0.00032558503606071456,4
198158,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
100239,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
196768,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
139301,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
182061,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
172596,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
117685,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
145978,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
147776,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
128322,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
166855,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
148939,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
125391,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
176210,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
119892,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
183390,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
162784,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
127730,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
164858,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
113147,1,0.00030731407498463427,0.010936794510304479,0.0,5.836455990468687e-05,4
10841,1,0.005838967424708051,0.0198576631819897,0.002980748138307772,0.004881937599461278,0
191237,1,0.0006146281499692685,0.01589074324319501,0.00024607799032277066,0.001143048939603318,0
63757,1,0.00645359557467732,0.017473729160141636,0.0010088996065158013,0.005968519490930044,0
159767,1,0.0006146281499692685,0.01589074324319501,0.00024607799032277066,0.001143048939603318,0
171932,1,0.0009219422249539028,0.016891271521470252,0.00030017836749498194,0.0027595047452791655,0
169639,1,0.00030731407498463427,0.015219054429800783,0.0,0.0008751217779902251,0
111146,1,0.00030731407498463427,0.015219054429800783,0.0,0.0008751217779902251,0
189354,1,0.00030731407498463427,0.015219054429800783,0.0,0.0008751217779902251,0
189996,1,0.00030731407498463427,0.015219054429800783,0.0,0.0008751217779902251,0
154797,1,0.00030731407498463427,0.015219054429800783,0.0,0.0008751217779902251,0
188847,1,0.0006146281499692685,0.017563453058268168,0.0017118140297330384,0.0009914572618773174,4
139711,1,0.00030731407498463427,0.015219054429800783,0.0,0.0008751217779902251,0
88133,1,0.003687768899815611,0.017081061089127218,0.0006504767351688297,0.0036561614119246287,0
133074,1,0.0006146281499692685,0.016996186251417272,0.0014563645188942892,0.001071115856889917,9
122453,1,0.00030731407498463427,0.015219054429800783,0.0,0.0008751217779902251,0
113500,1,0.00030731407498463427,0.015219054429800783,0.0,0.0008751217779902251,0
144877,1,0.00030731407498463427,0.015219054429800783,0.0,0.0008751217779902251,0
114415,1,0.00030731407498463427,0.015219054429800783,0.0,0.0008751217779902251,0
120051,1,0.00030731407498463427,0.015219054429800783,0.0,0.0008751217779902251,0
137332,1,0.00030731407498463427,0.015219054429800783,0.0,0.0008751217779902251,0
11023,1,0.006146281499692686,0.006146281499692686,3.589896971846328e-05,7.894644835665033e-21,21
164353,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
199047,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
134920,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
161554,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
191891,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
196771,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
149800,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
126762,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
101549,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
155828,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
153542,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
129736,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
179916,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
176851,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
105949,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
122334,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
159210,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
169325,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
196733,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
112639,1,0.00030731407498463427,0.0031519392306116334,0.0,1.7652962510764675e-21,21
